Date,VTI,ITOT,EFA,MXEA,VWO,EEM,SPY,IVV,IJH,MDY,IWM,VB,EWU,NDDUUK,VGK,IEV,EWJ,NDDUJN,AXJL,NDUECAXJ,NDEUCHF
07/09/2012,73.96,32.76,53.26,1514,41.51,40.64,144.33,145,100.63,183.16,84.26,80.88,17.42,4927.823,46.89,36.98,9.07,3598.625,64.18,308.133,319.267
08/09/2012,,,,,,,,,,,,,,,,,,,,,
09/09/2012,,,,,,,,,,,,,,,,,,,,,
10/09/2012,73.52,32.596,52.84,1510.71,41.01,40.12,143.51,144.1,100.2,182.42,83.88,80.52,17.32,4920.787,46.41,36.64,9.07,3595.659,63.6124,308.98,318.825
11/09/2012,73.68,32.675,53.44,1519.27,41.46,40.6,143.91,144.46,100.31,182.54,84.06,80.7,17.42,4935.56,47.09,37.14,9.11,3591.374,64.148,309.38,318.777
12/09/2012,73.99,32.75,53.79,1529.43,41.64,40.78,144.39,145.04,100.86,183.49,84.49,81.13,17.46,4938.497,47.25,37.28,9.21,3636.248,64.6,313.147,322.064
13/09/2012,75.1,33.26,54.605,1531.29,42.7,41.875,146.59,147.33,101.78,185.31,85.6,82.02,17.79,4975.67,48.04,37.88,9.36,3668.341,65.72,312.853,321.718
14/09/2012,75.5,33.395,55.15,1569.91,43.22,42.37,147.24,147.88,102.92,187.35,86.4,82.94,17.95,5099.721,48.54,38.32,9.46,3692.82,66.4,323.266,331.785
15/09/2012,,,,,,,,,,,,,,,,,,,,,
16/09/2012,,,,,,,,,,,,,,,,,,,,,
17/09/2012,75.19,33.29,54.86,1563.51,42.84,41.91,146.74,147.42,101.87,185.5,86,82.34,17.88,5088.428,48.27,38.15,9.37,3669.862,65.91,323.871,331.031
18/09/2012,75.06,33.23,54.63,1552.9,42.805,41.925,146.62,147.28,101.21,184.22,85.72,82.03,17.86,5061.032,48,37.85,9.385,3685.012,65.69,322.186,328.649
19/09/2012,75.12,33.315,54.86,1562.79,42.8,41.93,146.7,147.39,101.45,184.67,85.57,82,17.94,5070.146,48.19,38.1,9.41,3735.418,66.47,324.233,333.011
20/09/2012,75.02,33.2154,54.5101,1545.77,42.59,41.68,146.71,147.33,100.76,183.4,85.19,81.63,17.82,5032.685,47.82,37.78,9.31,3679.675,65.67,319.917,328.373
21/09/2012,75.04,33.245,54.545,1556.06,42.655,41.775,145.87,147.17,100.75,182.74,85.5,81.78,17.8,5047.536,48.01,37.84,9.355,3694.001,65.78,323.197,331.519
